study_id,team_id,study,alpha,tstat,se,precision,sample_size,weight,year_data,year_publication,country,depvar_individual_funds,depvar_equalw_funds,depvar_valuew_funds,depvar_net_returns,depvar_gross_returns,data_cross_section,data_longitudal,data_midyear,database_default,database_cst,database_cisdm,database_handcollect,database_other,number_of_databases,market_developed,market_world,market_bull,market_bear,strategy_all,strategy_equity,strategy_events,strategy_relative_value,strategy_global,strategy_fund_of_funds,strategy_multi,strategy_other,method_iv,model_1factor,model_3factor,model_4factor,model_7factor,model_uncertainty,model_asset_based,model_other,survivorship_treated,backfilling_treated,publication_year,citations,impact_factor,top3,top5,reference,alpha_m,alpha_y,alpha_q,t_stat,t_hetero_std,aux_ts_all,se_monthly,starty,endy,n_obs_tot,n_time_series,n_cross_section,depvar_index,depvar_portfolio,market_development,fund_old,fund_young,fund_small,fund_large,lockup_restriction,country.1,market_recession,market_growth,alpha_monthly,data_monthly,method_ols,method_gmm,method_other
63,47,Racicot & Theoret (2014),1.0214,0.8,1.27675,0.7832386919913843,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",1.0214,,,0.8,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-1.0183,-1.36,0.7487499999999999,1.3355592654424042,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-1.0183,,,-1.36,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-1.3409,-1.92,0.6983854166666666,1.4318741144007756,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-1.3409,,,-1.92,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-0.0934,-0.13,0.7184615384615384,1.39186295503212,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.0934,,,-0.13,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-0.9208,-1.59,0.5791194968553458,1.726759339704605,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.9208,,,-1.59,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-1.5928,-1.59,1.001761006289308,0.9982420894023105,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-1.5928,,,-1.59,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-0.5282,-0.56,0.9432142857142857,1.0602044680045437,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.5282,,,-0.56,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-1.6494,-2.0,0.8247,1.2125621438098704,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-1.6494,,,-2.0,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-0.4409,-0.68,0.6483823529411764,1.54229984123384,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.4409,,,-0.68,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-0.2397,-1.52,0.1576973684210526,6.341259908218607,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.2397,,,-1.52,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),-0.0662,-1.02,0.06490196078431372,15.40785498489426,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.0662,,,-1.02,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
63,47,Racicot & Theoret (2014),-0.0691,-1.23,0.05617886178861788,17.80028943560058,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.0691,,,-1.23,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
63,47,Racicot & Theoret (2014),-0.8527,-2.83,0.30130742049469966,3.3188694734373168,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.8527,,,-2.83,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
63,47,Racicot & Theoret (2014),-0.0691,-1.13,0.061150442477876106,16.35311143270622,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.0691,,,-1.13,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
63,47,Racicot & Theoret (2014),-0.0662,-1.44,0.04597222222222222,21.75226586102719,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.0662,,,-1.44,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
63,47,Racicot & Theoret (2014),-0.0478,-0.78,0.06128205128205128,16.317991631799163,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",-0.0478,,,-0.78,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
63,47,Racicot & Theoret (2014),0.6343,2.24,0.2831696428571428,3.5314519943244527,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",0.6343,,,2.24,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
63,47,Racicot & Theoret (2014),0.76666,2.18,0.3516788990825688,2.8435029869824957,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",0.76666,,,2.18,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
63,47,Racicot & Theoret (2014),0.6211,1.25,0.49688,2.0125583641925617,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",0.6211,,,1.25,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
63,47,Racicot & Theoret (2014),1.0378,3.43,0.30256559766763846,3.305068413952592,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",1.0378,,,3.43,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
63,47,Racicot & Theoret (2014),0.6211,1.08,0.5750925925925925,1.7388504266623734,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",0.6211,,,1.08,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,1,0
63,47,Racicot & Theoret (2014),0.7666,2.36,0.3248305084745763,3.078528567701539,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",0.7666,,,2.36,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
63,47,Racicot & Theoret (2014),0.7211,1.52,0.4744078947368421,2.1078907225072805,183.0,0.041666666666666664,2003.0,2014,Global funds,0,1,0,1,0,1,0,2.6390573296152584,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2.6390573296152584,1.3217558399823195,0.569,0,0,"Racicot, F.-E. & R. Theoret (2014): Cumulant instrument estimators for hedge fund return models with errors in variables. Applied Economics 46(10): 1134-1149.",0.7211,,,1.52,,,,1995,2010,,183.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,0,0,1
64,33,Kanuri (2020),0.24,2.66,0.09022556390977443,11.083333333333334,225.0,0.5,2009.5,2020,Japanese funds,0,1,0,1,0,1,0,3.0204248861443626,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.995732273553991,0.0,0.32,0,0,"Kanuri, S. (2020): Hedge Fund Performance in Japan. Review of Pacific Basin Financial Markets and Policies 23(03): 1-18.",0.24,,,,2.66,,,2000,2018,,225.0,1.0,1,0,developed market,0,0,0,0,0,i_jp,0,0,1,1,1,0,0
64,33,Kanuri (2020),0.22,3.47,0.06340057636887608,15.772727272727272,225.0,0.5,2009.5,2020,Japanese funds,0,1,0,1,0,1,0,3.0204248861443626,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.995732273553991,0.0,0.32,0,0,"Kanuri, S. (2020): Hedge Fund Performance in Japan. Review of Pacific Basin Financial Markets and Policies 23(03): 1-18.",0.22,,,,3.47,,,2000,2018,,225.0,1.0,1,0,developed market,0,0,0,0,0,i_jp,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.3,2.36,0.1271186440677966,7.866666666666667,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.3,,,2.36,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),-0.06,-0.3,0.2,5.0,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",-0.06,,,-0.3,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.2,0.64,0.3125,3.2,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.2,,,0.64,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.1,0.56,0.17857142857142858,5.6,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.1,,,0.56,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.4,4.76,0.08403361344537816,11.899999999999999,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.4,,,4.76,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.1,1.09,0.09174311926605505,10.899999999999999,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.1,,,1.09,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.7,3.72,0.18817204301075266,5.314285714285715,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.7,,,3.72,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.4,2.73,0.14652014652014653,6.824999999999999,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.4,,,2.73,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.3,1.44,0.20833333333333334,4.8,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.3,,,1.44,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.3,3.29,0.0911854103343465,10.966666666666667,203.0,0.05,2003.0,2012,Global funds,0,0,1,1,0,1,0,2.6390573296152584,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.3,,,3.29,,,,1994,2011,,203.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.2,0.58,0.3448275862068966,2.9,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.2,,,0.58,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),-0.7,-1.47,0.47619047619047616,2.1,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",-0.7,,,-1.47,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.3,0.87,0.3448275862068965,2.9000000000000004,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.3,,,0.87,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),-0.7,-0.9,0.7777777777777777,1.2857142857142858,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",-0.7,,,-0.9,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.3,1.67,0.17964071856287425,5.566666666666666,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.3,,,1.67,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),-0.0027,-0.008,0.3375,2.962962962962963,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",-0.0027,,,-0.008,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.6,2.14,0.2803738317757009,3.566666666666667,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.6,,,2.14,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.2,1.04,0.19230769230769232,5.199999999999999,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.2,,,1.04,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.5,1.0,0.5,2.0,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.5,,,1.0,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
65,51,Sabbaghi (2012),0.1,0.61,0.1639344262295082,6.1,48.0,0.05,2009.0,2012,Global funds,0,0,1,1,0,1,0,2.995732273553991,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2.4849066497880004,1.1631508098056809,0.271,0,0,"Sabbaghi, O. (2012): Hedge fund return volatility and comovement: recent evidence. Managerial Finance 38(1): 101-119.",0.1,,,0.61,,,,2007,2010,,48.0,1.0,1,0,world market,0,0,0,0,0,i_region_all,0,0,1,1,1,0,0
