id,idstudy,country,startyear,endyear,eis,se,micro,panel,quasipan,sepdur,sepgov,septrd,seplab,seprisk,habits,inverse,secord,exact,yearfe,totalc,food,tastes,ml,tsls,coint,ols,bayes,income,inflinst,firstlag,stockhold,nonstock,irstock,ircap,idcountry,annual,monthly,periods,obs,csunits,years,avyear,top,impact,cits,yearcits,pubyear,comb,study,perstudy,last,gdppc,finref,eascredit,marketpartic,education,gini,realrate,inflation,growth,lifeexp,politstab,ruleoflaw,trust
2116,117,USA,1979,2003,0.73,0.08,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,0,97,97,1.0,24.25,1991.0,0,1.854,60,7.5,2005,0,Andres  et al. (2005),4,0,28254.537,0.8909524,3.7551482,0.26,12.3704,41.932846,5.757062,4.274908,3.00995,75.36843,0.54,1.6,41.51057
2117,117,USA,1979,2003,0.58,0.06,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112,0,0,97,97,1.0,24.25,1991.0,0,1.854,60,7.5,2005,0,Andres  et al. (2005),4,1,28254.537,0.8909524,3.7551482,0.26,12.3704,41.932846,5.757062,4.274908,3.00995,75.36843,0.54,1.6,41.51057
2118,118,Spain,1960,2003,0.9345794392523364,0.10393920866451217,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,1,0,44,44,1.0,44.0,1981.5,0,0.042,12,1.5,2005,0,Esteve and Sanchis-Llopis (2005),3,0,14089.144,0.6927803,2.0511038,,6.165818,31.387478,3.750091,8.326915,4.140987,74.87997,0.13,1.2,33.02205
2119,118,Spain,1960,1974,0.3802281368821293,0.15107924070031373,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,1,0,15,15,1.0,15.0,1967.0,0,0.042,12,1.5,2005,0,Esteve and Sanchis-Llopis (2005),3,0,10602.223,0.3690476,2.0511038,,4.144,35.717274,,7.55135,7.1834335,71.0639,0.13,1.2,33.02205
2120,118,Spain,1975,2003,3.7037037037037033,2.4965706447187928,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,94,1,0,29,29,1.0,29.0,1989.0,0,0.042,12,1.5,2005,0,Esteve and Sanchis-Llopis (2005),3,1,16994.91,0.7151067,2.0511038,,7.211586,31.090117,3.750091,8.701325,2.6722193,76.85379,0.13,1.2,33.02205
2121,119,USA,1967,1994,1.017293997965412,3.6738491279524035,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2122,119,USA,1967,1994,1.9083969465648853,15.806188450556492,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2123,119,USA,1967,1994,0.0563729635266926,0.068325086860809,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2124,119,USA,1967,1994,0.19964064683569574,0.1255476217872712,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2125,119,USA,1967,1994,0.07829627309740056,0.1014565706046022,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2126,119,USA,1967,1994,-0.03909456976425974,0.022665955260329645,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2127,119,USA,1967,1994,-0.041981528127623846,0.02229497610472047,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2128,119,USA,1967,1994,-0.034751181540172364,0.031012313801488264,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2129,119,USA,1967,1994,-0.04511820970943873,0.025323521421468043,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2130,119,USA,1967,1994,-0.04837461300309597,0.005054622875710493,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2131,119,USA,1967,1994,-0.03787878787878788,0.0342774334251607,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2132,119,USA,1967,1994,-0.25549310168625444,0.4843532995687297,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2133,119,USA,1967,1994,0.1967342120794806,0.12191870313798227,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2134,119,USA,1967,1994,0.07559721802237677,0.09446794783110736,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2135,119,USA,1967,1994,-0.05681495369581274,0.018334693312437724,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2136,119,USA,1967,1994,-0.14501160092807425,0.04542126711204182,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2137,119,USA,1967,1994,-0.13239772275916856,0.13199455214835684,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2138,119,USA,1967,1994,0.052792735719564984,0.057162866096942135,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2139,119,USA,1967,1994,-0.12896569512509673,0.18977283742292414,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2140,119,USA,1967,1994,0.20605810838656502,0.18300235877727078,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2141,119,USA,1967,1994,-0.03203793291256848,0.024275049286587143,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2142,119,USA,1967,1994,-0.030084235860409144,0.020463434801559887,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2143,119,USA,1967,1994,-0.04153858934950569,0.028573524949232123,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2144,119,USA,1967,1994,0.033704078193461405,0.03227276243600399,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2145,119,USA,1967,1994,0.03960239198447586,0.03709146451359764,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2146,119,USA,1967,1994,0.05784359093012494,0.04486826436678479,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2147,119,USA,1967,1994,0.034905232294320916,0.01770299225929292,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2148,119,USA,1967,1994,0.031175957101883027,0.018632095574357705,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2149,119,USA,1967,1994,-0.21043771043771045,0.11513847793309073,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2150,119,USA,1967,1994,0.028958647052009734,0.01970717611844749,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2151,119,USA,1967,1994,0.032472804026627694,0.019423576884899568,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2152,119,USA,1967,1994,-0.4122011541632316,0.616772543121406,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2153,119,USA,1967,1994,0.034943042840170524,0.01772915584734349,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2154,119,USA,1967,1994,0.04027224034473038,0.02760394388737107,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,0,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2155,119,USA,1967,1994,-0.28376844494892167,0.19728509935438654,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,111,111,1.0,27.75,1980.5,0,0.867,10,1.25,2005,0,Nishiyama (2005),35,1,25328.232,0.7862554,3.7551482,0.26,11.723214,41.036335,4.0267773,5.611501,3.0696208,73.40277,0.54,1.6,41.51057
2156,120,USA,1951,2001,0.024,0.009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,204,204,1.0,51.0,1976.0,0,1.625,319,45.57143,2006,0,Yogo (2006),7,0,21694.176,0.8296388,3.7551482,0.26,11.057843,41.7,4.2565017,4.5003204,3.483588,73.346016,0.54,1.6,41.51057
2157,120,USA,1951,2001,0.023,0.007,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,204,204,1.0,51.0,1976.0,0,1.625,319,45.57143,2006,0,Yogo (2006),7,0,21694.176,0.8296388,3.7551482,0.26,11.057843,41.7,4.2565017,4.5003204,3.483588,73.346016,0.54,1.6,41.51057
2158,120,USA,1951,2001,0.024,0.009,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,204,204,1.0,51.0,1976.0,0,1.625,319,45.57143,2006,0,Yogo (2006),7,0,21694.176,0.8296388,3.7551482,0.26,11.057843,41.7,4.2565017,4.5003204,3.483588,73.346016,0.54,1.6,41.51057
2159,120,USA,1951,2001,0.023,0.002,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,204,204,1.0,51.0,1976.0,0,1.625,319,45.57143,2006,0,Yogo (2006),7,0,21694.176,0.8296388,3.7551482,0.26,11.057843,41.7,4.2565017,4.5003204,3.483588,73.346016,0.54,1.6,41.51057
2160,120,USA,1951,2001,0.023,0.005,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,204,204,1.0,51.0,1976.0,0,1.625,319,45.57143,2006,0,Yogo (2006),7,0,21694.176,0.8296388,3.7551482,0.26,11.057843,41.7,4.2565017,4.5003204,3.483588,73.346016,0.54,1.6,41.51057
2161,120,USA,1951,2001,0.002,0.004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,204,204,1.0,51.0,1976.0,0,1.625,319,45.57143,2006,0,Yogo (2006),7,0,21694.176,0.8296388,3.7551482,0.26,11.057843,41.7,4.2565017,4.5003204,3.483588,73.346016,0.54,1.6,41.51057
2162,120,USA,1951,2001,0.0,0.004,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,204,204,1.0,51.0,1976.0,0,1.625,319,45.57143,2006,0,Yogo (2006),7,1,21694.176,0.8296388,3.7551482,0.26,11.057843,41.7,4.2565017,4.5003204,3.483588,73.346016,0.54,1.6,41.51057
2163,121,USA,1959,2002,0.495,0.048,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,174,174,1.0,43.5,1980.5,0,0.66,545,77.85714,2006,0,Boivin and Giannoni (2006),2,0,23313.861,0.8353175,3.7551482,0.26,11.517273,41.777275,4.226641,4.4309325,3.444169,73.42719,0.54,1.6,41.51057
2164,121,USA,1959,2002,0.662,0.115,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,174,174,1.0,43.5,1980.5,0,0.66,545,77.85714,2006,0,Boivin and Giannoni (2006),2,1,23313.861,0.8353175,3.7551482,0.26,11.517273,41.777275,4.226641,4.4309325,3.444169,73.42719,0.54,1.6,41.51057
2165,122,Australia,1970,1995,4.065040650406504,5.20523497917906,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,22751.986,0.44513458,3.681901,0.404,11.277692,28.618593,5.656679,7.779965,3.235242,74.79837,0.87,1.78,47.06658
2166,122,Austria,1970,1995,9.433962264150946,8.36596653613386,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,22281.102,0.3881988,3.209923,0.056,7.4503846,28.772633,,4.5703936,2.9069066,73.26681,1.19,1.81,37.38193
2167,122,Belgium,1970,1995,2.770083102493075,0.7826827602612012,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,21124.635,0.6035197,3.781292,0.05,8.803846,33.244125,8.082419,5.2309155,2.6215792,73.96522,0.88,1.45,31.90223
2168,122,Canada,1970,1995,10.638297872340429,27.501131733816223,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,23488.188,0.76811594,3.7845745,0.25,10.0346155,30.738205,4.279095,5.962142,3.09059,75.52992,1.04,1.76,47.72631
2169,122,Germany,1970,1995,-2.6666666666666665,1.2373333333333332,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,21669.04,0.7660455,3.1659048,0.089,6.4292307,30.06676,7.3035254,3.4951324,2.5068321,73.432816,0.86,1.61,37.85715
2170,122,Denmark,1970,1995,13.69863013698631,9.38262338149748,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,22157.898,0.5973085,3.0869641,0.28,9.355385,32.66776,8.284314,6.7102327,2.2098827,74.41328,1.11,1.92,68.07592
2171,122,Spain,1970,1995,2.8901734104046244,1.63720805907314,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,16251.742,0.59006214,2.0511038,,6.1846156,30.185846,4.3837976,10.727893,3.000118,75.35333,0.13,1.2,33.02205
2172,122,Finland,1970,1995,1.9607843137254901,0.9342560553633218,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,19141.422,0.54037267,4.408316,0.187,8.047692,27.613117,3.4201438,7.471874,2.7497041,73.54259,1.38,1.96,58.92887
2173,122,France,1970,1995,10.638297872340429,9.959257582616575,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,21368.473,0.5424431,2.967846,0.15,6.5284615,33.4772,3.2257793,6.822648,2.796682,74.70938,0.61,1.5,22.98464
2174,122,UK,1970,1995,2.6737967914438503,1.0723783922903143,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,18075.863,0.7660456,3.139172,0.3,7.861923,29.794508,1.5332543,4.449417,2.3952346,74.29765,0.37,1.67,36.44593
2175,122,Ireland,1970,1995,6.06060606060606,3.562901744719925,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,14527.583,0.6951346,1.8348556,0.17,10.016923,36.72256,3.3013134,9.10829,4.2974386,73.153824,1.0,1.76,39.03075
2176,122,Italy,1970,1995,2.237136465324385,0.8958555420426508,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,19509.04,0.42857143,1.9818676,0.07,6.955769,35.940434,5.7097383,10.266356,2.857667,74.80899,0.59,0.41,29.65455
2177,122,Japan,1970,1995,3.8910505836575875,3.028054928916411,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,20133.686,0.51759833,3.0549421,0.297,9.419616,31.88034,2.2377791,4.849342,3.7494667,76.77154,0.97,1.27,39.70997
2178,122,Sweden,1970,1995,2.398081534772182,1.9150147507892963,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,22769.896,0.6092133,4.5551686,0.22,9.526154,29.789978,5.1169205,7.560589,1.9750775,76.37226,1.26,1.95,64.27023
2179,122,USA,1970,1995,6.097560975609754,3.9782867340868515,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,25995.383,0.7914079,3.7551482,0.26,11.900385,41.091694,4.2921906,5.673823,3.0037827,73.84154,0.54,1.6,41.51057
2180,122,Australia,1970,1995,1.6863406408094437,0.29290570995509724,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,22751.986,0.44513458,3.681901,0.404,11.277692,28.618593,5.656679,7.779965,3.235242,74.79837,0.87,1.78,47.06658
2181,122,Austria,1970,1995,8.547008547008547,1.4610271020527432,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,104,104,1.0,26.0,1982.5,0,0.063,1,0.14285715,2006,0,Bosca  et al. (2006),30,0,22281.102,0.3881988,3.209923,0.056,7.4503846,28.772633,,4.5703936,2.9069066,73.26681,1.19,1.81,37.38193
