ArticleNo,Relevant?,Strong dummy,Unsure_int,Sure,Authors,PubYear,Title,Pblshd?,Publication series name (text),Estimate,SE,t-stats,z-stats,p-value,EstimPage,Estimate.1,SE.1,t-stats.1,z-stats.1,p-value.1,Effect on DV + page (text),Shock/change in IV + page (text),EstimPreference,Multiplicator to obtain estimates in points (number),Unnamed: 25,Unnamed: 26,lagged (t-1),lagged (t-x)?,Event window start,Event window end,Length of the CAR period,day average,months (0/1),Event Start,Event End,Event_symmetry,Event_start_end_adj,Event Length,0_0,-1_0,0_1,-1_1,-3_0,0_3,-3_3,-7_0,0_7,-7_7,-14_0,0_14,-14_14,-30_0,0_30,-30_30,Type of event,Whatever comes first,Initial press annoucement,Proxy mailing date,Shareholder meeting date,13D/13G filing,Decision,Focus List,LetterDay,ThresholdReach,Objective,All,General undervaluation,Performance + governance,Governance - general,Governance - seats,Governance - rescind,Governance - renumeration,Governance - voting,Governance - other,Capital Structure,Business Strategy,Sale,Other,Outcome,Outcome - success,Outcome - unuccessful,Outvome - NA,DV (text),DV page,Market model,market-adjusted returns,FF,BHAR,Rovnice,Equal-weighted,Value-weighted,IV (text),IV page,Type of activist (text),hedge fund activism,Calpers,Other pension funds/institutions,Coalition of institutions,By individuals,Coalition/group of individuals,All.1,Group,Type of activism (text),ActivismAll,Proposals,Negotiation,Proxy,Prop_Neg/Proxy,Prop+Neg+Proxy,Litigation,ActivismOther,IV more vars,datastart_y,dataend_y,datastart_mqh,dataend_mqh,Midyear,Length,TotalObs,Daily,Monthly,Data source,Region (text),Number of countries (text),Number of firms/events,Subsample specification (text),US,Germany,Europe,Asia,Model and page (text),SE clustered/robust,SE adjustment (text),Control variables + page (text),RoA,Size,Dynamic,Estimation methodology (text),OLS,IV,Panel FE,Otherest,Impact,Cit,First year in GS,Region (text).1,Midyear.1,Concatenate,English-origin,French-origin,German-origin,Scandinavian-origin,antidirector rights,Regulatory disclosure threshold,Rule_of_Law,Cap_GDP,HHI,Sarbanes_Oxley
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,-2.02,,,-0.26,,19.0,-2.02,,,-0.26,,p19: from the table - in %,,,0.01,-2.02,7.769230769230769,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"p2: governance structure, shareholder wealth, and operating performance",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1988.0,,,1987.5,,10.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,10,1987-1988,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1987.5,"US1987,5",1.0,0.0,0.0,0.0,5.0,0.05,1.592754,52.616858797351576,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,4.52,,,2.7,,19.0,4.52,,,2.7,,p19: from the table - in %,,,0.01,4.52,1.6740740740740738,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"p2: governance structure, shareholder wealth, and operating performance",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1993.0,,,1991.0,,29.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,29,1989-1993,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1991.0,US1991,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,67.54641223007832,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,1.91,,,2.27,,19.0,1.91,,,2.27,,p19: from the table - in %,,,0.01,1.91,0.8414096916299559,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"p2: governance structure, shareholder wealth, and operating performance",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Successful,1.0,0.0,0.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1993.0,,,1990.0,,19.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,19,Successful,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1990.0,US1990,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,51.87613279169512,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,3.73,,,0.84,,19.0,3.73,,,0.84,,p19: from the table - in %,,,0.01,3.73,4.440476190476191,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"p2: governance structure, shareholder wealth, and operating performance",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsuccesfull,0.0,1.0,0.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1993.0,,,1990.0,,20.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,20,Unsuccesfull,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1990.0,US1990,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,51.87613279169512,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,2.21,,,0.9,,19.0,2.21,,,0.9,,p19: from the table - in %,,,0.01,2.21,2.4555555555555553,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Takeover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1993.0,,,1990.0,,14.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,14,Takeover,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1990.0,US1990,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,51.87613279169512,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,3.2,,,2.07,,19.0,3.2,,,2.07,,p19: from the table - in %,,,0.01,3.2,1.5458937198067635,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Performance,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1987.0,1993.0,,,1990.0,,25.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,25,Performance,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1990.0,US1990,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,51.87613279169512,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,1.91,,,2.27,,19.0,1.91,,,2.27,,p19: from the table - in %,,,0.01,1.91,0.8414096916299559,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"p2: governance structure, shareholder wealth, and operating performance",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Successful,1.0,0.0,0.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1993.0,,,1991.0,,19.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,19,1989-1993: Successful,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1991.0,US1991,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,67.54641223007832,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,9.48,,,1.46,,19.0,9.48,,,1.46,,p19: from the table - in %,,,0.01,9.48,6.493150684931507,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"p2: governance structure, shareholder wealth, and operating performance",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unsuccesfull,0.0,1.0,0.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1993.0,,,1991.0,,10.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,10,1989-1993: Unsuccessful,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1991.0,US1991,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,67.54641223007832,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,8.94,,,1.56,,19.0,8.94,,,1.56,,p19: from the table - in %,,,0.01,8.94,5.73076923076923,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Takeover,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1993.0,,,1991.0,,5.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,5,1989-1993: Takeover,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1991.0,US1991,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,67.54641223007832,0.12066567931570339,0.0
21.0,Odhad,0.0,0.0,1.0,Smith,1996.0,Shareholder Activism by Institutional Investors: Evidence from CalPERS,1.0,The Journal of Finance,3.6,,,2.25,,19.0,3.6,,,2.25,,p19: from the table - in %,,,0.01,3.6000000000000005,1.6000000000000003,0.0,0.0,-1.0,20.0,22.0,22,0.0,-1.0,20.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,p19: an announcement in the Wall Street Journal or the day of a proxy mailing or annual meeting,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Performance,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,"p19: Abnormal returns are estimated using the market model, the Center for Research in Security Prices (CRSP) value-weighted index, and a 200-day estimation period beginning 260 days prior to initial announcement.",p19,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,p2: Calpers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"negotiations - from Denes, 2017",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1989.0,1993.0,,,1991.0,,24.0,1.0,0.0,"p10: CalPERS documents (targeting information and CalPERS holdings data), COMPUSTAT (company financial data), Center for Research in Security Prices (CRSP) (stock returns), Standard & Poor's Stock Reports (institutional ownership figures), company proxy statements (inside wnership figures, and proxy mailing and annual meeting dates), the Dow Jones News Retrieval System (public announcements of targeting and outcomes) and Standard & Poor's Register of Corporations, Directors, and Executives (management turnover, board of directors composi- tion, and number of SIC codes)",US,1.0,24,1989-1993: Performance,1.0,0.0,0.0,0.0,p19: simple,0.0,0,0,0.0,0.0,0.0,p19: OLS (probably),1.0,0.0,0.0,0.0,2.279,1665.0,1994.0,US,1991.0,US1991,1.0,0.0,0.0,0.0,5.0,0.05,1.592754,67.54641223007832,0.12066567931570339,0.0
22.0,Odhad,0.0,0.0,1.0,Strickland et al,1996.0,A requiem for the USA Is small shareholder monitoring effective?,1.0,Journal of Financial Economics,0.9234,,,,0.03,16.0,0.9234,,,,0.03,"p16: Over the two-day event window, we find that the average USA-sponsored agreement results in an abnormal stock price reaction of approximately 0.9%.",,,0.01,0.9234000000000001,,0.0,0.0,-1.0,0.0,2.0,,0.0,-1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p16: announcement that the United Shareholders’ Association has negotiated an agreement with a target firm to alter its governance structure,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,p16: governance structure,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,p16: Average abnormal return + p4: The abnormal returns are qualitatively similar if they are computed by subtracting the market returns from the firm’s raw returns. Market model parameters are estimated over a 200-day period ending 50 days before the event announcement date,p16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,p16: United Shareholders Association,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,p16: Negotiation + p10 proposals,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1990.0,1993.0,,,1991.5,,34.0,1.0,0.0,"p4: WSJ, Computstat",US,1.0,34,p16: Negotiation,1.0,0.0,0.0,0.0,p7: simple,0.0,0,0,0.0,0.0,0.0,p7: OLS (probably),1.0,0.0,0.0,0.0,2.405,413.0,1996.0,US,1991.5,"US1991,5",1.0,0.0,0.0,0.0,5.0,0.05,1.592754,68.63222468880087,0.1091327427107503,0.0
22.0,Odhad,0.0,0.0,1.0,Strickland et al,1996.0,A requiem for the USA Is small shareholder monitoring effective?,1.0,Journal of Financial Economics,0.13,,,,0.6,16.0,0.13,,,,0.6,"p16: Over the two-day event window, we find that the average USA-sponsored agreement results in an abnormal stock price reaction of approximately 0.9%.",,,0.01,0.13,,0.0,0.0,-1.0,0.0,2.0,,0.0,-1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p16: mailing of a proxy statement with a USA-sponsored proposal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,p1: governance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,p16: Average abnormal return + p4: The abnormal returns are qualitatively similar if they are computed by subtracting the market returns from the firm’s raw returns. Market model parameters are estimated over a 200-day period ending 50 days before the event announcement date,p16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,p16: United Shareholders Association,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,p16: proposal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,1993.0,,,1991.5,,100.0,1.0,0.0,"p4: WSJ, Computstat",US,1.0,100,p16: proposal,1.0,0.0,0.0,0.0,p7: simple,0.0,0,0,0.0,0.0,0.0,p7: OLS (probably),1.0,0.0,0.0,0.0,2.405,413.0,1996.0,US,1991.5,"US1991,5",1.0,0.0,0.0,0.0,5.0,0.05,1.592754,68.63222468880087,0.1091327427107503,0.0
22.0,Odhad,0.0,0.0,1.0,Strickland et al,1996.0,A requiem for the USA Is small shareholder monitoring effective?,1.0,Journal of Financial Economics,-0.1262,,,,0.73,16.0,-0.1262,,,,0.73,"p16: Over the two-day event window, we find that the average USA-sponsored agreement results in an abnormal stock price reaction of approximately 0.9%.",,,0.01,-0.1262,,0.0,0.0,-1.0,0.0,2.0,,0.0,-1.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p16: the annual shareholder meeting during which shareholders will vote on a USA-sponsored proposal,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,p1: governance,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,p16: Average abnormal return + p4: The abnormal returns are qualitatively similar if they are computed by subtracting the market returns from the firm’s raw returns. Market model parameters are estimated over a 200-day period ending 50 days before the event announcement date,p16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,p16: United Shareholders Association,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,p16: proposal,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1990.0,1993.0,,,1991.5,,100.0,1.0,0.0,"p4: WSJ, Computstat",US,1.0,100,p16: proposal,1.0,0.0,0.0,0.0,p7: simple,0.0,0,0,0.0,0.0,0.0,p7: OLS (probably),1.0,0.0,0.0,0.0,2.405,413.0,1996.0,US,1991.5,"US1991,5",1.0,0.0,0.0,0.0,5.0,0.05,1.592754,68.63222468880087,0.1091327427107503,0.0
