idstudy,idauthor,study,discrate,standard_error,hyperbolic_discounting,exponential_discounting,delay,frontend_delay,lab_experiment,real_reward,matching_task,health_domain,other_domain,negative_framing,neutral_framing,stakes,sample_size,students,males_only,females_only,north_america,asia,africa,citations,publication_year,elicitation_method,discounting,domain,money_domain,nobs,instrument,country,continent,impact_factor,year,invperst,invperst_origse
32,13,Loewenstein (1987),-0.4382022471910112,0.487,0,0,-4.801285064914382,0,1,1,0,0,1,0,0,,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,other,0,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),-0.00990099009900991,0.11,0,0,-4.801285064914382,0,1,1,0,1,0,1,0,,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,health,0,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),1.1739130434782608,0.069,0,0,0.0,0,1,1,0,0,0,0,0,0.1935378995040586,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,money,1,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),0.8518518518518516,0.083,0,0,0.0,0,1,1,0,0,0,1,0,0.1935378995040586,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,money,1,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),0.09890109890109877,0.075,0,0,0.0,0,1,1,0,0,0,1,0,0.9643784786820288,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,money,1,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),-0.23664122137404586,0.295,0,0,0.0,0,1,1,0,0,1,0,0,,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,other,0,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),-0.1869918699186992,0.2,0,0,0.0,0,1,1,0,1,0,1,0,,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,health,0,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),0.16890191605646487,0.0015955511154170745,0,0,2.302585092994046,0,1,1,0,0,0,0,0,0.1935378995040586,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,money,1,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),0.12068872384564933,0.0029048251722079235,0,0,2.302585092994046,0,1,1,0,0,0,1,0,0.1935378995040586,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,money,1,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),0.03931957900520833,0.010813080899970188,0,0,2.302585092994046,0,1,1,0,0,0,1,0,0.9643784786820288,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,money,1,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),0.0458030743308222,0.010424983366159369,0,0,2.302585092994046,0,1,1,0,0,1,0,0,,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,other,0,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
32,13,Loewenstein (1987),-0.059154704398753144,0.0692462137562518,0,0,2.302585092994046,0,1,1,0,1,0,1,0,,3.6109179126442243,1,0,0,1,0,0,3.7285242854611766,-1.6998437134980153,choice,na,health,0,37.0,0.1643989873053573,USA,North America,0.862,1987,0.04,0.04
33,3,Meier & Sprenger (2013),0.48720999405116006,0.014865354353043012,0,0,-0.6931471805599453,0,0,1,0,0,0,0,0,0.533096872957191,6.656726524178391,0,0,0,1,0,0,3.5336865647082343,0.9508830710988468,choice,na,money,1,778.0,0.03585173696910374,USA,North America,0.384,2013,0.3333333333333333,0.3333333333333333
33,3,Meier & Sprenger (2013),0.6436554898093356,0.02329969801287802,0,0,-0.6931471805599453,0,0,1,0,0,0,0,0,0.533096872957191,5.857933154483459,0,0,0,1,0,0,3.5336865647082343,0.9508830710988468,choice,na,money,1,350.0,0.05345224838248487,USA,North America,0.384,2013,0.3333333333333333,0.3333333333333333
33,3,Meier & Sprenger (2013),0.3840830449826991,0.018197392734977197,0,0,-0.6931471805599453,0,0,1,0,0,0,0,0,0.533096872957191,6.059123195581797,0,0,0,1,0,0,3.5336865647082343,0.9508830710988468,choice,na,money,1,428.0,0.04833682445228318,USA,North America,0.384,2013,0.3333333333333333,0.3333333333333333
34,4,Bauer & Chytilova (2010),3.368,0.16194444444444445,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.780743515792329,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,324.0,0.05555555555555555,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.989,0.16443201208383407,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.673323267171493,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,291.0,0.05862103817605492,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.339,0.17759398189870906,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.484796933490655,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,241.0,0.06441566264008308,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.679,0.21878875058310393,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.170097556744128,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,175.93200000000002,0.07539240199279942,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.701,0.22354240067795322,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.062677308123291,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,158.013,0.07955245575727873,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.02,0.2514087829289568,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.874150974442453,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,130.863,0.08741612758308652,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.016,0.23824160720432774,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.997671627704397,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,148.068,0.08218061648993713,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.312,0.24046134670655006,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.89025137908356,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,132.987,0.08671523501858999,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.775,0.24164767885769844,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.701725045402723,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,110.137,0.0952869396126571,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.718,0.10995964229673985,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,6.544015437321283,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,695.072,0.037930197411776424,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.433,0.20550633977329097,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.080957059989554,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,160.928,0.07882866888120098,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.614,0.15544291787908054,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.851685104579697,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,347.82,0.053619495646457585,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.308,0.24886902396768829,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.7637112141166424,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,117.18,0.09237899924561555,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.823,0.15572122420941223,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.848797263312808,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,346.817,0.053696973865314565,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.767,0.3545944893596189,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,3.7883400997155694,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,44.183,0.1504431435552053,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.358,0.14531507528721369,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.858230253202406,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,350.104,0.053444308674959064,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.02,0.38009330086638227,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,3.8875663649941554,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,48.792,0.14316131859374098,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.897,0.2714971774130001,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.719712420360756,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,112.13600000000001,0.09443380083930439,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.301,0.15786089493820893,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.843451659106288,0,0,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,344.968,0.053840687223127195,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.219,0.21624829951576505,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.117604515093499,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,166.935,0.07739738708509844,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.907,0.44890311557000667,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,3.5517702401415296,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,34.875,0.16933350266692068,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.419,0.3673564800165341,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.175924549214524,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,65.10000000000001,0.12393943320395888,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.525,0.20562089766476616,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.28872147287459,0,1,0,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,198.09,0.07105075938658126,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.485,0.1959000598610419,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,5.209420576920875,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,182.988,0.0739245508909592,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.304,0.7308492765007275,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,2.6444712194593385,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,14.075999999999999,0.26653875875300054,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),4.559,0.38497375936084194,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,3.848444023785275,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,46.92,0.14598929061844593,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
34,4,Bauer & Chytilova (2010),3.0,0.2446182447213238,0,0,0.0,0,0,1,0,0,0,0,0,1.188038558225033,4.990541424393123,0,0,1,0,0,1,1.8787708462176849,0.6450299805684396,choice,na,money,1,147.016,0.08247412161878752,Uganda,Africa,0.205,2010,0.037037037037037035,0.037037037037037035
35,30,Warner & Pleeter (2001),0.239,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,11.104701554864958,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,66483.0,0.0038783294296512896,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.191,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.224,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.26,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,11.104701554864958,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,66483.0,0.0038783294296512896,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.201,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.256,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.368,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,11.104701554864958,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,66483.0,0.0038783294296512896,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.224,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.365,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.416,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,11.104701554864958,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,66483.0,0.0038783294296512896,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.312,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.452,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.104,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.187,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.354,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.536,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.099,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.182,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.35,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.525,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.129,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.21,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.703449589162907,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.369,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.572,,0,0,3.4011973816621555,0,0,1,0,0,0,0,0,1.6188176026847738,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.205,,0,0,2.6390573296152584,0,0,1,0,0,0,0,0,1.516020427710823,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.291,,0,0,2.6390573296152584,0,0,1,0,0,0,0,0,1.516020427710823,9.324739912284679,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,11212.0,0.009444053865108134,USA,North America,2.329,2001,0.022727272727272728,
35,30,Warner & Pleeter (2001),0.41,,0,0,2.6390573296152584,0,0,1,0,0,0,0,0,1.4138807799584963,10.920003637661642,0,0,0,1,0,0,3.5160130560907366,-0.27252929102278184,lump-sum vs annuity choice,na,money,1,55271.0,0.004253548008323874,USA,North America,2.329,2001,0.022727272727272728,
