AUTHOR,ID,OUTPUT,dep_var,GDP_pc,GDP_growth,GDP_nr,EXP_VAR,RES_ABUNDANCE,NATURALR,POINTR,OILR,EFFECT_SIZE,EFFECT_SIZE_SE,BETA_INTERACTION,INTERACTION_SE,INSTITUTION_MEAN,NO_EXP,NO_OBS,NO_COUNTRY,NO_TIME,INST_TYPE,INSTITUTION,INTERACTION,INVESTMENT,SCHOOLING,TOT,OPENNESS,iGDP,OLS,ENDOGENEITY,sxp,DUMMY60,DUMMY70,DUMMY80,DUMMY90,DUMMY00,YEAR,GOOGLE,IDEASREPEC,MODEL,METHOD,REVIEW,REGION,INDEX,LITERATURE,NO_STUDY,DF,SXP,SXP_SE,TSTAT,PCC,PCC_SE,prec,invperst,INVSE,SXPSE,CROSS,PANEL,TIME_SERIES,instrument,NO_OBSSE,NO_EXPSE,DFSE,NO_COUNTRYSE,NO_TIMESE,YEARSE,INDEXSE,GOOGLESE,REVIEWSE,INSTITUTIONSE,INTERACTIONSE,TOTSE,OPENNESSE,iGDPSE,INVESTMENTSE,SCHOOLINGSE,NATURALRSE,POINTRSE,OILRSE,GDPpcSE,GDPgrowthSE,GDPnrSE,CROSSSE,PANELSE,TIME_SERISSE,ENDOGENEITYSE,OLSSE,REGIONSE,DUMMY60SE,DUMMY70SE,DUMMY80SE,DUMMY90SE,DUMMY00SE,IV,IVSE,LN_NO_OBS,LN_NO_EXP,LN_NO_COUNTRY,LN_NO_TIME,LN_YEAR,LN_INDEX,LN_GOOGLE,LN_NO_OBSSE,LN_NO_EXPSE,LN_NO_COUNTRYSE,LN_NO_TIMESE,LN_YEARSE,LN_INDEXSE,LN_GOOGLESE,LN_DF,RES_ABUNDANCESE
Sachs and Warner,11,3,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Natural resource exports/GDP 1970,0.0,1,0,0,-3.17,0.957703927492447,0.0,0.0,0.0,12,76,76,1,rule of law,1,0,1,0,1,1,1,1.0,0,-3.17,0,1,0,0,0,1999,686,153,cross-sectional,OLS,1,1,0.601,,4,64.0,-3.17,0.95770395,-3.31,-0.38231778,0.11550386,74.9561,0.25,8.657719,-3.31,1.0,0.0,0.0,0.125,657.98663,103.89263,554.094,657.98663,8.657719,17306.781,5.203289,5939.1953,8.657719,8.657719,0.0,8.657719,8.657719,8.657719,8.657719,0.0,8.657719,0.0,0.0,8.657719,8.657719,0.0,8.657719,0.0,0.0,0.0,8.657719,8.657719,0.0,8.657719,0.0,0.0,0.0,,,4.3438053,2.5649493,4.3438053,0.6931472,7.6009026,0.47062844,6.5323343,37.607445,22.20661,37.607445,6.001074,65.80648,4.0745687,56.555115,4.1743875,0.0
Sachs and Warner,11,4,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Mineral exportsrGDP 1970,0.0,0,1,0,-4.49,1.8401639344262297,0.0,0.0,0.0,11,76,76,1,rule of law,1,0,1,0,1,1,1,1.0,0,-4.49,0,1,0,0,0,1999,686,153,cross-sectional,OLS,1,1,0.601,,4,65.0,-4.49,1.840164,-2.4399998,-0.28966936,0.11871696,70.953606,0.25,8.423396,-2.4399998,1.0,0.0,0.0,0.12403473,640.1781,92.65736,547.52075,640.1781,8.423396,16838.37,5.062461,5778.4497,8.423396,8.423396,0.0,8.423396,8.423396,8.423396,8.423396,0.0,0.0,8.423396,0.0,8.423396,8.423396,0.0,8.423396,0.0,0.0,0.0,8.423396,8.423396,0.0,8.423396,0.0,0.0,0.0,,,4.3438053,2.4849067,4.3438053,0.6931472,7.6009026,0.47062844,6.5323343,36.589592,20.931353,36.589592,5.838653,64.02541,3.9642897,55.02444,4.189655,0.0
Sachs and Warner,12,1,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Natural resource exports/GDP 1970,0.0,1,0,0,-9.9,1.5230769230769232,0.0,0.0,0.0,7,69,69,1,rule of law,1,0,1,0,1,1,1,1.0,0,-9.9,0,1,0,0,0,2001,2009,232,cross-sectional,OLS,1,1,0.752,"Sachs, Jeffrey D. & Warner, Andrew M., 2001.  ""The curse of natural resources,"" European Economic Review, Elsevier, vol. 45(4-6), pages 827-838, May.",6,62.0,-9.9,1.5230769,-6.5,-0.6366127,0.097940415,104.250015,0.16666667,10.21029,-6.5,1.0,0.0,0.0,0.12700012,704.51,71.47203,633.03796,704.51,10.21029,20430.79,7.678138,20512.473,10.21029,10.21029,0.0,10.21029,10.21029,10.21029,10.21029,0.0,10.21029,0.0,0.0,10.21029,10.21029,0.0,10.21029,0.0,0.0,0.0,10.21029,10.21029,0.0,10.21029,0.0,0.0,0.0,,,4.248495,2.0794415,4.248495,0.6931472,7.601902,0.560758,7.60589,43.378365,21.2317,43.378365,7.0772333,77.61762,5.7255015,77.65834,4.1431346,0.0
Sachs and Warner,12,2,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Natural resource exports/GDP 1970,0.0,1,0,0,-0.05,0.010183299389002037,0.0,0.0,0.0,5,97,97,1,,0,0,1,0,0,1,1,1.0,0,-0.05,0,1,0,0,0,2001,2009,232,cross-sectional,OLS,1,1,0.752,,6,92.0,-0.05,0.010183299,-4.9100003,-0.45566982,0.09280444,116.10809,0.16666667,10.775347,-4.9100003,1.0,0.0,0.0,0.1042572,1045.2086,53.87673,991.3319,1045.2086,10.775347,21561.469,8.103061,21647.672,10.775347,0.0,0.0,0.0,10.775347,10.775347,10.775347,0.0,10.775347,0.0,0.0,10.775347,10.775347,0.0,10.775347,0.0,0.0,0.0,10.775347,10.775347,0.0,10.775347,0.0,0.0,0.0,,,4.5849676,1.7917595,4.5849676,0.6931472,7.601902,0.560758,7.60589,49.404613,19.30683,49.404613,7.468901,81.91313,6.0423617,81.9561,4.5325994,0.0
Sachs and Warner,12,3,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Natural resource exports/GDP 1970,0.0,1,0,0,-0.05,0.011655011655011656,0.0,0.0,0.0,5,97,97,1,,0,0,1,0,0,1,1,1.0,0,-0.05,0,1,0,0,0,2001,2009,232,cross-sectional,OLS,1,1,0.752,,6,92.0,-0.05,0.011655011,-4.2900004,-0.4082862,0.0951716,110.40411,0.16666667,10.507337,-4.2900004,1.0,0.0,0.0,0.1042572,1019.2116,52.536682,966.6749,1019.2116,10.507337,21025.18,7.901517,21109.238,10.507337,0.0,0.0,0.0,10.507337,10.507337,10.507337,0.0,10.507337,0.0,0.0,10.507337,10.507337,0.0,10.507337,0.0,0.0,0.0,10.507337,10.507337,0.0,10.507337,0.0,0.0,0.0,,,4.5849676,1.7917595,4.5849676,0.6931472,7.601902,0.560758,7.60589,48.175797,18.82662,48.175797,7.2831306,79.87574,5.8920727,79.91764,4.5325994,0.0
Sachs and Warner,12,4,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Natural resource exports/GDP 1970,0.0,1,0,0,-0.04,0.011627906976744186,0.0,0.0,0.0,5,97,97,1,,0,0,1,0,0,1,1,1.0,0,-0.04,0,1,0,0,0,2001,2009,232,cross-sectional,OLS,1,1,0.752,,6,92.0,-0.04,0.011627907,-3.4399998,-0.33758992,0.09813661,103.833595,0.16666667,10.189877,-3.4399998,1.0,0.0,0.0,0.1042572,988.4181,50.949387,937.4687,988.4181,10.189877,20389.943,7.6627874,20471.463,10.189877,0.0,0.0,0.0,10.189877,10.189877,10.189877,0.0,10.189877,0.0,0.0,10.189877,10.189877,0.0,10.189877,0.0,0.0,0.0,10.189877,10.189877,0.0,10.189877,0.0,0.0,0.0,,,4.5849676,1.7917595,4.5849676,0.6931472,7.601902,0.560758,7.60589,46.720257,18.257809,46.720257,7.0630846,77.46245,5.714055,77.50308,4.5325994,0.0
Sachs and Warner,12,5,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Natural resource exports/GDP 1970,0.0,1,0,0,-0.04,0.01075268817204301,0.0,0.0,0.0,5,94,94,1,,0,0,1,0,0,1,1,1.0,0,-0.04,0,1,0,0,0,2001,2009,232,cross-sectional,OLS,1,1,0.752,,6,89.0,-0.04,0.010752688,-3.72,-0.36683038,0.09861032,102.838394,0.16666667,10.140926,-3.72,1.0,0.0,0.0,0.10599979,953.2471,50.70463,902.5425,953.2471,10.140926,20291.994,7.6259766,20373.121,10.140926,0.0,0.0,0.0,10.140926,10.140926,10.140926,0.0,10.140926,0.0,0.0,10.140926,10.140926,0.0,10.140926,0.0,0.0,0.0,10.140926,10.140926,0.0,10.140926,0.0,0.0,0.0,,,4.553877,1.7917595,4.553877,0.6931472,7.601902,0.560758,7.60589,46.18053,18.170101,46.18053,7.029155,77.09033,5.6866055,77.13077,4.4998097,0.0
Sachs and Warner,12,6,"growth per-capita of ppp-adjusted GDP, 19651990",1,1,0,Natural resource exports/GDP 1970,0.0,1,0,0,-0.03,0.011673151750972763,0.0,0.0,0.0,8,93,93,1,,0,0,1,0,0,1,1,1.0,0,-0.03,0,1,0,0,0,2001,2009,232,cross-sectional,OLS,1,1,0.752,,6,85.0,-0.03,0.0116731515,-2.57,-0.2685182,0.104481794,91.60491,0.16666667,9.571046,-2.57,1.0,0.0,0.0,0.10846523,890.10724,76.56837,813.5389,890.10724,9.571046,19151.662,7.1974263,19228.23,9.571046,0.0,0.0,0.0,9.571046,9.571046,9.571046,0.0,9.571046,0.0,0.0,9.571046,9.571046,0.0,9.571046,0.0,0.0,0.0,9.571046,9.571046,0.0,9.571046,0.0,0.0,0.0,,,4.543295,2.1972246,4.543295,0.6931472,7.601902,0.560758,7.60589,43.48408,21.029737,43.48408,6.6341434,72.75815,5.36704,72.79632,4.454347,0.0
Papyrakis and Gerlagh,13,1,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-4.72,2.38,0.0,0.0,0.0,2,49,1,1,,0,0,1,1,0,1,1,1.0,0,-4.72,0,0,1,0,0,2007,173,30,cross-sectional,OLS,1,0,0.752,"Papyrakis, Elissaios & Gerlagh, Reyer, 2007. ""Resource abundance and economic growth in the United States,"" European Economic Review, Elsevier, vol. 51(4), pages 1011-1039, May.",9,47.0,-4.72,2.38,-1.983193,-0.27788502,0.14012,50.933056,0.11111111,7.1367397,-1.983193,1.0,0.0,0.0,0.145865,349.70026,14.273479,335.4268,7.1367397,7.1367397,14323.4375,5.3668284,1234.656,7.1367397,0.0,0.0,0.0,7.1367397,7.1367397,7.1367397,7.1367397,7.1367397,0.0,0.0,7.1367397,7.1367397,0.0,7.1367397,0.0,0.0,0.0,7.1367397,0.0,0.0,0.0,7.1367397,0.0,0.0,,,3.912023,1.0986123,0.6931472,0.6931472,7.6048946,0.560758,5.159055,27.919092,7.8405104,4.946811,4.946811,54.274155,4.001984,36.818836,3.871201,0.0
Papyrakis and Gerlagh,13,2,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-3.43,2.44,0.0,0.0,0.0,3,49,1,1,,0,0,1,1,0,1,1,1.0,0,-3.43,0,0,1,0,0,2007,173,30,cross-sectional,OLS,1,0,0.752,,9,46.0,-3.43,2.44,-1.4057378,-0.2029513,0.1443735,47.976105,0.11111111,6.9264784,-1.4057378,1.0,0.0,0.0,0.14744195,339.39746,20.779436,318.618,6.9264784,6.9264784,13901.442,5.208712,1198.2808,6.9264784,0.0,0.0,0.0,6.9264784,6.9264784,6.9264784,6.9264784,6.9264784,0.0,0.0,6.9264784,6.9264784,0.0,6.9264784,0.0,0.0,0.0,6.9264784,0.0,0.0,0.0,6.9264784,0.0,0.0,,,3.912023,1.3862944,0.6931472,0.6931472,7.6048946,0.560758,5.159055,27.096544,9.6021385,4.8010693,4.8010693,52.67514,3.8840783,35.734085,3.8501475,0.0
Papyrakis and Gerlagh,13,3,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-2.66,2.46,0.0,0.0,0.0,4,49,1,1,,0,0,1,1,0,1,1,1.0,0,-2.66,0,0,1,0,0,2007,173,30,cross-sectional,OLS,1,0,0.752,,9,45.0,-2.66,2.46,-1.0813009,-0.15913668,0.14717151,46.169216,0.11111111,6.794793,-1.0813009,1.0,0.0,0.0,0.1490712,332.94485,27.179173,305.7657,6.794793,6.794793,13637.15,5.1096845,1175.4993,6.794793,0.0,0.0,0.0,6.794793,6.794793,6.794793,6.794793,6.794793,0.0,0.0,6.794793,6.794793,0.0,6.794793,0.0,0.0,0.0,6.794793,0.0,0.0,0.0,6.794793,0.0,0.0,,,3.912023,1.609438,0.6931472,0.6931472,7.6048946,0.560758,5.159055,26.581388,10.935798,4.7097917,4.7097917,51.673687,3.8102345,35.054714,3.8286414,0.0
Papyrakis and Gerlagh,13,4,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-0.7,2.36,0.0,0.0,0.0,5,49,1,1,,0,0,1,1,0,1,1,1.0,0,-0.7,0,0,1,0,0,2007,173,30,cross-sectional,OLS,1,0,0.752,,9,44.0,-0.7,2.36,-0.29661018,-0.04467103,0.15060519,44.087975,0.11111111,6.6398773,-0.29661018,1.0,0.0,0.0,0.15075567,325.354,33.199387,292.1546,6.6398773,6.6398773,13326.234,4.993188,1148.6989,6.6398773,0.0,0.0,0.0,6.6398773,6.6398773,6.6398773,6.6398773,6.6398773,0.0,0.0,6.6398773,6.6398773,0.0,6.6398773,0.0,0.0,0.0,6.6398773,0.0,0.0,0.0,6.6398773,0.0,0.0,,,3.912023,1.7917595,0.6931472,0.6931472,7.6048946,0.560758,5.159055,25.975353,11.897063,4.602412,4.602412,50.49557,3.7233644,34.255493,3.8066626,0.0
Papyrakis and Gerlagh,13,5,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-0.34,2.31,0.0,0.0,0.0,6,49,1,1,,0,0,1,1,0,1,1,1.0,0,-0.34,0,0,1,0,0,2007,173,30,cross-sectional,OLS,1,0,0.752,,9,43.0,-0.34,2.31,-0.14718615,-0.022440026,0.15246017,43.021664,0.11111111,6.55909,-0.14718615,1.0,0.0,0.0,0.15249857,321.39542,39.35454,282.04086,6.55909,6.55909,13164.094,4.9324355,1134.7225,6.55909,0.0,0.0,0.0,6.55909,6.55909,6.55909,6.55909,6.55909,0.0,0.0,6.55909,6.55909,0.0,6.55909,0.0,0.0,0.0,6.55909,0.0,0.0,0.0,6.55909,0.0,0.0,,,3.912023,1.9459101,0.6931472,0.6931472,7.6048946,0.560758,5.159055,25.659311,12.763399,4.546415,4.546415,49.881187,3.6780622,33.838707,3.7841897,0.0
Papyrakis and Gerlagh,13,6,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-0.14,2.16,0.0,0.0,0.0,7,49,1,1,corruption,1,0,1,1,0,1,1,1.0,0,-0.14,0,0,1,0,0,2007,173,30,cross-sectional,OLS,1,0,0.752,,9,42.0,-0.14,2.16,-0.06481481,-0.010000642,0.15429562,42.004208,0.11111111,6.4810653,-0.06481481,1.0,0.0,0.0,0.15430336,317.5722,45.36746,272.20474,6.4810653,6.4810653,13007.498,4.873761,1121.2242,6.4810653,6.4810653,0.0,0.0,6.4810653,6.4810653,6.4810653,6.4810653,6.4810653,0.0,0.0,6.4810653,6.4810653,0.0,6.4810653,0.0,0.0,0.0,6.4810653,0.0,0.0,0.0,6.4810653,0.0,0.0,,,3.912023,2.0794415,0.6931472,0.6931472,7.6048946,0.560758,5.159055,25.354076,13.476996,4.492332,4.492332,49.28782,3.634309,33.436172,3.7612002,0.0
Papyrakis and Gerlagh,13,7,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-4.46,1.94,0.0,0.0,0.0,7,49,1,1,corruption,1,0,1,1,0,1,1,0.0,1,-4.46,0,0,1,0,0,2007,173,30,cross-sectional,IV,1,0,0.752,,9,42.0,-4.46,1.94,-2.298969,-0.33432606,0.14542434,47.285263,0.11111111,6.876428,-2.298969,1.0,0.0,0.0,0.15430336,336.94498,48.135,288.81,6.876428,6.876428,13800.991,5.171074,1189.6221,6.876428,6.876428,0.0,0.0,6.876428,6.876428,6.876428,6.876428,6.876428,0.0,0.0,6.876428,6.876428,0.0,6.876428,0.0,0.0,6.876428,0.0,0.0,0.0,0.0,6.876428,0.0,0.0,1.0,6.876428,3.912023,2.0794415,0.6931472,0.6931472,7.6048946,0.560758,5.159055,26.900745,14.29913,4.766377,4.766377,52.29451,3.856012,35.475872,3.7612002,0.0
Papyrakis and Gerlagh,13,8,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-4.66,1.95,0.0,0.0,0.0,7,49,1,1,corruption,1,0,1,1,0,1,1,0.0,1,-4.66,0,0,1,0,0,2007,173,30,cross-sectional,IV,1,0,0.752,,9,42.0,-4.66,1.95,-2.3897436,-0.3459733,0.14477424,47.710876,0.11111111,6.907306,-2.3897436,1.0,0.0,0.0,0.15430336,338.458,48.351143,290.10684,6.907306,6.907306,13862.963,5.194294,1194.964,6.907306,6.907306,0.0,0.0,6.907306,6.907306,6.907306,6.907306,6.907306,0.0,0.0,6.907306,6.907306,0.0,6.907306,0.0,0.0,6.907306,0.0,0.0,0.0,0.0,6.907306,0.0,0.0,1.0,6.907306,3.912023,2.0794415,0.6931472,0.6931472,7.6048946,0.560758,5.159055,27.02154,14.363339,4.78778,4.78778,52.529335,3.873327,35.635174,3.7612002,0.0
Papyrakis and Gerlagh,13,9,Average annual growth in real GSP per person between 19862000,1,1,0,"The share of the primary sectors production (agriculture, forestry, fishing, and mining) in GSP for 1986",0.0,1,0,0,-4.72,1.95,0.0,0.0,0.0,7,49,1,1,corruption,1,0,1,1,0,1,1,0.0,1,-4.72,0,0,1,0,0,2007,173,30,cross-sectional,IV,1,0,0.752,,9,42.0,-4.72,1.95,-2.4205127,-0.3498856,0.1445502,47.858887,0.11111111,6.9180117,-2.4205127,1.0,0.0,0.0,0.15430336,338.98257,48.426083,290.5565,6.9180117,6.9180117,13884.449,5.202345,1196.816,6.9180117,6.9180117,0.0,0.0,6.9180117,6.9180117,6.9180117,6.9180117,6.9180117,0.0,0.0,6.9180117,6.9180117,0.0,6.9180117,0.0,0.0,6.9180117,0.0,0.0,0.0,0.0,6.9180117,0.0,0.0,1.0,6.9180117,3.912023,2.0794415,0.6931472,0.6931472,7.6048946,0.560758,5.159055,27.063421,14.385601,4.7952003,4.7952003,52.61075,3.8793304,35.690403,3.7612002,0.0
Papyrakis and Gerlagh,14,1,"Logarithm of GDP per capita, on Purchasing Power Parity Basis in 2002",1,0,0,"Share of natural capital in total wealth (comprising physical, human, and natural capital) in 1994",0.0,1,0,0,-7.62,0.9694656488549618,0.0,0.0,0.0,1,82,1,1,,0,0,1,0,0,0,1,1.0,0,-7.62,0,0,0,1,0,2006,29,2,cross-sectional,OLS,1,0,0.009,"Papyrakis, Elissaios & Gerlagh, Reyer, 2006. ""Resource windfalls, investment, and long-term income,"" Resources Policy, Elsevier, vol. 31(2), pages 117-128, June.",1,81.0,-7.62,0.9694657,-7.8599997,-0.65779334,0.08368872,142.77959,1.0,11.949041,-7.8599997,1.0,0.0,0.0,0.11111111,979.8214,11.949041,967.8724,11.949041,11.949041,23969.777,0.107541375,346.52222,11.949041,0.0,0.0,0.0,0.0,11.949041,11.949041,0.0,0.0,11.949041,0.0,11.949041,0.0,0.0,11.949041,0.0,0.0,0.0,11.949041,0.0,0.0,0.0,0.0,11.949041,0.0,,,4.4188404,0.6931472,0.6931472,0.6931472,7.6043963,0.008959741,3.4011974,52.800907,8.282444,8.282444,8.282444,90.86525,0.10706032,40.64105,4.406719,0.0
Papyrakis and Gerlagh,15,1,Average annual growth in real GDP per person from 1975 to 1996,1,1,0,The share ofmineral production in GDP for 1971,0.0,0,1,0,-7.57,1.8508557457212715,0.0,0.0,0.0,2,103,1,1,,0,0,1,1,0,0,1,1.0,0,-7.57,0,1,0,0,0,2004,404,81,cross-sectional,OLS,1,0,0.103,"Papyrakis, Elissaios & Gerlagh, Reyer, 2004. ""The resource curse hypothesis and its transmission channels,"" Journal of Comparative Economics, Elsevier, vol. 32(1), pages 181-193, March.",7,101.0,-7.57,1.8508557,-4.09,-0.37694958,0.092163704,117.7281,0.14285715,10.850258,-4.09,1.0,0.0,0.0,0.09950372,1117.5767,21.700516,1095.8761,10.850258,10.850258,21743.918,1.1175766,4383.5044,10.850258,0.0,0.0,0.0,0.0,10.850258,10.850258,10.850258,0.0,10.850258,0.0,10.850258,10.850258,0.0,10.850258,0.0,0.0,0.0,10.850258,0.0,0.0,10.850258,0.0,0.0,0.0,,,4.644391,1.0986123,0.6931472,0.6931472,7.6033993,0.09803374,6.003887,50.39284,11.920227,7.520826,7.520826,82.49885,1.0636914,65.14373,4.624973,0.0
Papyrakis and Gerlagh,15,2,Average annual growth in real GDP per person from 1975 to 1996,1,1,0,The share ofmineral production in GDP for 1971,0.0,0,1,0,-7.39,3.6225490196078427,0.0,0.0,0.0,3,47,1,1,corruption,1,0,1,1,0,0,1,1.0,0,-7.39,0,1,0,0,0,2004,404,81,cross-sectional,OLS,1,0,0.103,,7,44.0,-7.39,3.622549,-2.04,-0.29395422,0.14409521,48.1616,0.14285715,6.939856,-2.04,1.0,0.0,0.0,0.15075567,326.17322,20.819567,305.35367,6.939856,6.939856,13907.471,0.7148051,2803.7017,6.939856,6.939856,0.0,0.0,0.0,6.939856,6.939856,6.939856,0.0,6.939856,0.0,6.939856,6.939856,0.0,6.939856,0.0,0.0,0.0,6.939856,0.0,0.0,6.939856,0.0,0.0,0.0,,,3.871201,1.3862944,0.6931472,0.6931472,7.6033993,0.09803374,6.003887,26.865578,9.620683,4.8103414,4.8103414,52.766495,0.68034005,41.66611,3.8066626,0.0
Papyrakis and Gerlagh,15,3,Average annual growth in real GDP per person from 1975 to 1996,1,1,0,The share ofmineral production in GDP for 1971,0.0,0,1,0,-4.41,3.0,0.0,0.0,0.0,4,47,1,1,corruption,1,0,1,1,0,0,1,1.0,0,-4.41,0,1,0,0,0,2004,404,81,cross-sectional,OLS,1,0,0.103,,7,43.0,-4.41,3.0,-1.4699999,-0.21874394,0.14880541,45.160896,0.14285715,6.7201858,-1.4699999,1.0,0.0,0.0,0.15249857,315.84872,26.880743,288.968,6.7201858,6.7201858,13467.252,0.69217914,2714.955,6.7201858,6.7201858,0.0,0.0,0.0,6.7201858,6.7201858,6.7201858,0.0,6.7201858,0.0,6.7201858,6.7201858,0.0,6.7201858,0.0,0.0,0.0,6.7201858,0.0,0.0,6.7201858,0.0,0.0,0.0,,,3.871201,1.609438,0.6931472,0.6931472,7.6033993,0.09803374,6.003887,26.01519,10.815722,4.6580777,4.6580777,51.096256,0.65880495,40.347237,3.7841897,0.0
Papyrakis and Gerlagh,15,4,Average annual growth in real GDP per person from 1975 to 1996,1,1,0,The share ofmineral production in GDP for 1971,0.0,0,1,0,-3.11,2.906542056074766,0.0,0.0,0.0,5,47,1,1,corruption,1,0,1,1,0,1,1,1.0,0,-3.11,0,1,0,0,0,2004,404,81,cross-sectional,OLS,1,0,0.103,,7,42.0,-3.11,2.906542,-1.0699999,-0.16289923,0.15224227,43.1449,0.14285715,6.5684776,-1.0699999,1.0,0.0,0.0,0.15430336,308.71844,32.84239,275.87607,6.5684776,6.5684776,13163.2295,0.6765532,2653.665,6.5684776,6.5684776,0.0,0.0,6.5684776,6.5684776,6.5684776,6.5684776,0.0,6.5684776,0.0,6.5684776,6.5684776,0.0,6.5684776,0.0,0.0,0.0,6.5684776,0.0,0.0,6.5684776,0.0,0.0,0.0,,,3.871201,1.7917595,0.6931472,0.6931472,7.6033993,0.09803374,6.003887,25.427898,11.769133,4.552922,4.552922,49.94276,0.64393246,39.4364,3.7612002,0.0
Papyrakis and Gerlagh,15,5,Average annual growth in real GDP per person from 1975 to 1996,1,1,0,The share ofmineral production in GDP for 1971,0.0,0,1,0,0.93,2.90625,0.0,0.0,0.0,6,46,1,1,corruption,1,0,1,1,1,1,1,1.0,0,0.93,0,1,0,0,0,2004,404,81,cross-sectional,OLS,1,0,0.103,,7,40.0,0.93,2.90625,0.32,0.0505318,0.15791188,40.1024,0.14285715,6.332646,0.32,1.0,0.0,0.0,0.15811388,291.3017,37.995872,253.30583,6.332646,6.332646,12690.622,0.6522625,2558.389,6.332646,6.332646,0.0,6.332646,6.332646,6.332646,6.332646,6.332646,0.0,6.332646,0.0,6.332646,6.332646,0.0,6.332646,0.0,0.0,0.0,6.332646,0.0,0.0,6.332646,0.0,0.0,0.0,,,3.8501475,1.9459101,0.6931472,0.6931472,7.6033993,0.09803374,6.003887,24.38162,12.32276,4.3894553,4.3894553,48.149635,0.62081295,38.02049,3.713572,0.0
Papyrakis and Gerlagh,15,6,Average annual growth in real GDP per person from 1975 to 1996,1,1,0,The share ofmineral production in GDP for 1971,0.0,0,1,0,1.59,2.6949152542372885,0.0,0.0,0.0,7,39,1,1,corruption,1,0,1,1,1,1,1,1.0,0,1.59,0,1,0,0,0,2004,404,81,cross-sectional,OLS,1,0,0.103,,7,32.0,1.59,2.6949153,0.59,0.10373555,0.17582297,32.3481,0.14285715,5.687539,0.59,1.0,0.0,0.0,0.17677669,221.81401,39.81277,182.00125,5.687539,5.687539,11397.828,0.5858165,2297.7656,5.687539,5.687539,0.0,5.687539,5.687539,5.687539,5.687539,5.687539,0.0,5.687539,0.0,5.687539,5.687539,0.0,5.687539,0.0,0.0,0.0,5.687539,0.0,0.0,5.687539,0.0,0.0,0.0,,,3.6888795,2.0794415,0.6931472,0.6931472,7.6033993,0.09803374,6.003887,20.980646,11.826904,3.9423015,3.9423015,43.24463,0.5575707,34.147343,3.4965076,0.0
Papyrakis and Gerlagh,15,7,Average annual growth in real GDP per person from 1975 to 1996,1,1,0,The share ofmineral production in GDP for 1971,0.0,0,1,0,-9.61,2.2348837209302324,0.0,0.0,0.0,7,39,1,1,corruption,1,0,1,1,1,1,1,0.0,1,-9.61,0,1,0,0,0,2004,404,81,cross-sectional,IV,1,0,0.103,,7,32.0,-9.61,2.2348838,-4.2999997,-0.6051538,0.14073345,50.489994,0.14285715,7.1056314,-4.2999997,1.0,0.0,0.0,0.17677669,277.11963,49.739418,227.3802,7.1056314,7.1056314,14239.685,0.73188,2870.675,7.1056314,7.1056314,0.0,7.1056314,7.1056314,7.1056314,7.1056314,7.1056314,0.0,7.1056314,0.0,7.1056314,7.1056314,0.0,7.1056314,0.0,0.0,7.1056314,0.0,0.0,0.0,7.1056314,0.0,0.0,0.0,1.0,7.1056314,3.6888795,2.0794415,0.6931472,0.6931472,7.6033993,0.09803374,6.003887,26.211817,14.775744,4.925248,4.925248,54.02695,0.6965916,42.661407,3.4965076,0.0
